Price,Close,High,Low,Open,Volume
Ticker,ENR.DE,ENR.DE,ENR.DE,ENR.DE,ENR.DE
Date,,,,,
2022-01-05,23.32965087890625,23.418808934402893,23.04236528080774,23.349464200017128,1763539
2022-01-06,22.606481552124023,23.081989919420568,22.47769874454457,22.94330045133465,2479475
2022-01-07,22.378633499145508,22.695639069837778,22.15078598139822,22.547042944763557,2145365
2022-01-10,21.843687057495117,22.51732489782191,21.813968963629318,22.477700142833378,2441041
2022-01-11,22.249849319458008,22.249849319458008,21.823874254931997,21.982377043942208,1723046
2022-01-12,22.180505752563477,22.497511347264325,21.92293823449344,22.467793253700115,2103574
2022-01-13,22.517324447631836,22.88386334383521,22.041816060261812,22.101254136307475,2210741
2022-01-14,22.11115837097168,22.368725858243117,22.041813641610553,22.28947446904438,2238600
2022-01-17,22.398447036743164,22.626294556698426,22.121066214948325,22.249849020726696,1705979
2022-01-18,22.220130920410156,22.398447027958166,21.704995918494184,22.388540367594135,3306130
2022-01-19,22.190410614013672,22.517322843225173,21.903125025677376,21.962563097487948,2260007
2022-01-20,22.725358963012695,22.725358963012695,22.21022396787326,22.30928868070811,2194320
2022-01-21,18.946054458618164,21.60593137904196,18.77764501007258,21.4177104991104,21235798
2022-01-24,17.87120819091797,19.064933435580002,17.638406382744513,18.931196347235826,9464957
2022-01-25,18.35662269592285,18.876710097744112,17.98017714962202,18.168399922772437,5304058
2022-01-26,19.218481063842773,19.510720934542157,18.45568521293221,18.50026424031016,5327978
2022-01-27,19.49586296081543,19.902026615040555,18.604284253723755,18.827177513369882,4498746
2022-01-28,19.208574295043945,19.67913027260145,18.629048831901088,19.664271226726694,4008319
2022-01-31,19.57511329650879,19.68903705777577,19.213528691747772,19.57511329650879,2868879
2022-02-01,19.466142654418945,19.981277681782775,19.352218888858122,19.812868226279306,2303684
2022-02-02,19.426517486572266,19.753429729760015,19.178856639020868,19.560254570990296,3035592
2022-02-03,19.471094131469727,19.624642628875932,19.228385699195602,19.352216107814584,3454248
2022-02-04,19.114463806152344,19.38193796822343,18.80736489201643,19.322498005872788,3352630
2022-02-07,18.886615753173828,19.352217441446772,18.554749252663733,19.352217441446772,3003360
2022-02-08,18.926240921020508,19.059978001231475,18.66372103551505,18.842037142463003,2312406
2022-02-09,19.124370574951172,19.471096132619603,18.812317384099355,19.144183895847032,2779224
2022-02-10,19.119417190551758,19.61473889900649,18.70830115507556,19.317546629734597,3610567
2022-02-11,18.648860931396484,19.05997691952587,18.3912934459229,18.728112320042037,3875842
2022-02-14,18.48540496826172,18.638955369463797,17.80681479492128,18.22783746761739,3670389
2022-02-15,19.21352767944336,19.248200044545555,18.366528092800234,18.435872823004626,3051333
2022-02-16,18.90147590637207,19.451283293073125,18.79250452825047,19.40670426470541,2188711
2022-02-17,18.787551879882812,19.233342157324923,18.67362811775923,19.11941650569904,2143355
2022-02-18,18.247650146484375,18.757830854900984,18.16344448120562,18.698392784382108,2496317
2022-02-21,18.198118209838867,18.619140855553777,17.866251722573562,18.495310443343257,2215814
2022-02-22,18.04952049255371,18.6141887684557,17.737469209228866,17.83157964379478,2914711
2022-02-23,17.975223541259766,18.366528107149925,17.975223541259766,18.079240636647626,2106563
2022-02-24,19.30268669128418,19.3868904708699,16.959815345280713,17.14308383988079,9049601
2022-02-25,19.35247230529785,19.61634832289131,18.769957312142296,19.457027885485545,5047160
2022-02-28,21.33900260925293,21.398747300903217,18.98404527989702,19.128428126447755,11385929
2022-03-01,20.592187881469727,21.49832364324382,20.542399054353286,21.34896096039361,4396678
2022-03-02,20.084352493286133,20.900870235127545,19.925032050939002,20.393035612927513,4378311
2022-03-03,19.40226173400879,20.29345986502069,19.352472908736107,20.13413942264708,3516233
2022-03-04,19.063705444335938,19.855329728499715,18.919320698971276,19.138385833861125,3746275
2022-03-07,19.735837936401367,19.964860830493944,18.346761075677744,18.660424021478118,5582172
2022-03-08,20.91082763671875,21.10002137093605,19.53668837054699,19.59643306057634,5606368
2022-03-09,20.6419734954834,21.936454429374315,20.24367240015136,21.62776941864873,5649707
2022-03-10,20.402992248535156,21.35891674895046,20.193884891748628,20.44282330654176,4777514
2022-03-11,21.289213180541992,21.6875161782617,20.701720247329273,20.741549407551574,5035067
2022-03-14,21.368873596191406,21.91653927345344,21.299171140726113,21.577982861836755,3683129
2022-03-15,21.060190200805664,21.269299463684295,20.622058044642845,21.18963924431373,2723583
2022-03-16,21.229469299316406,21.607856781714837,20.79133712468384,21.468449967502483,4003785
2022-03-17,20.7116756439209,21.58793993996144,20.482652754893028,21.37883068096904,3038358
2022-03-18,21.358917236328125,21.358917236328125,19.934989167339662,20.622057840387,12506299
2022-03-21,21.259342193603516,21.66760106478482,20.870996953291197,21.259342193603516,2438403
2022-03-22,21.30912971496582,21.56802591599035,20.940701893728654,21.40870546909057,2778180
2022-03-23,20.98052978515625,21.378830878282848,20.741549129280294,21.309128424391872,1960125
2022-03-24,21.139850616455078,21.508280321495626,20.6917625905538,20.980530176234698,2212601
2022-03-25,20.512527465820312,21.34896076107169,20.45278277308794,21.229469476357405,1668012
2022-03-28,20.47269630432129,20.950659541590102,20.273546696438018,20.67184781145409,1860817
2022-03-29,20.671846389770508,20.990487259869187,20.373119149615945,20.711675548908143,2081085
2022-03-30,20.492610931396484,20.731591589869833,20.243672508080564,20.56231338604503,1803827
2022-03-31,20.632015228271484,20.88095364419814,20.29345883067128,20.661888521912463,1556442
2022-04-01,20.821208953857422,20.97057162354698,20.432865632814693,20.7415487367397,1737171
2022-04-04,20.821208953857422,21.040274076118813,20.303416592967523,20.950657993704592,1424140
2022-04-05,21.04027557373047,21.70743065179691,20.751507978343245,20.77142350885258,2624286
2022-04-06,19.691028594970703,20.980529683451056,19.481921234311443,20.861040305717026,3680741
2022-04-07,19.088598251342773,19.85034921396168,19.083620318578678,19.696008608032034,2590291
2022-04-08,19.50681495666504,19.531708419087643,19.118471624973978,19.218045474664397,2086718
2022-04-11,19.33255958557129,19.63626287794566,18.889447580214597,19.29770645770095,2344274
2022-04-12,19.292728424072266,19.347495182833423,19.018896529515978,19.20809026907739,1567689
2022-04-13,18.90438461303711,19.123449743432193,18.605657363317132,18.969107236114397,2627315
2022-04-14,18.9442138671875,19.003958557727334,18.65544628020375,18.869533478825076,2009363
2022-04-19,19.47694206237793,19.51179329033551,18.695275550901645,18.959151575901235,2186557
2022-04-20,19.173236846923828,19.596433313147223,18.142631909199576,18.81974473575743,4055642
2022-04-21,19.173236846923828,19.173236846923828,19.173236846923828,19.173236846923828,0
2022-04-22,19.173236846923828,19.173236846923828,19.173236846923828,19.173236846923828,0
2022-04-25,18.685317993164062,18.94421418889922,18.311910347262305,18.471230790907097,1646540
2022-04-26,18.685317993164062,18.685317993164062,18.685317993164062,18.685317993164062,0
2022-04-27,18.685317993164062,18.685317993164062,18.685317993164062,18.685317993164062,0
2022-04-28,18.082887649536133,18.511062058847482,17.928545137104276,18.406508372643415,1273069
2022-04-29,18.351741790771484,18.545913466812546,18.162548047776546,18.202379109143706,1477454
2022-05-02,18.351741790771484,18.351741790771484,18.351741790771484,18.351741790771484,0
2022-05-03,17.789138793945312,17.903650236201262,17.161814827836764,17.196666053773384,1781833
2022-05-04,17.729394912719727,17.883735520528926,17.594967935458858,17.80407530058724,1491426
2022-05-05,17.27632713317871,18.18744078414512,17.181729315839675,17.923566660514048,1765548
2022-05-06,17.27632713317871,17.27632713317871,17.27632713317871,17.27632713317871,0
2022-05-09,17.27632713317871,17.27632713317871,17.27632713317871,17.27632713317871,0
2022-05-10,16.61414909362793,16.98257877924698,16.554404406507047,16.833216111820093,1631355
2022-05-11,16.61414909362793,16.61414909362793,16.61414909362793,16.61414909362793,0
2022-05-12,15.5586519241333,15.78269689169072,15.006008303908166,15.70801460275508,2634176
2022-05-13,15.5586519241333,15.5586519241333,15.5586519241333,15.5586519241333,0
2022-05-16,16.494661331176758,16.668917476994157,16.320403286109812,16.320403286109812,1449992
2022-05-17,16.728660583496094,16.967643131166902,16.549426521617033,16.678873660626802,1847595
2022-05-18,16.952707290649414,17.61488444903705,16.758535612400276,16.927813826636626,3696191
2022-05-19,16.952707290649414,16.952707290649414,16.952707290649414,16.952707290649414,0
2022-05-20,16.863088607788086,17.375903061774494,16.863088607788086,17.271347478418363,1921894
2022-05-23,16.738618850708008,17.485434111676085,16.36023328748726,17.2066242964343,3582452
2022-05-24,17.1767520904541,17.41075482814188,16.509597005753438,16.808322369365865,2932981
2022-05-25,17.1767520904541,17.1767520904541,17.1767520904541,17.1767520904541,0
2022-05-26,17.430667877197266,17.430667877197266,16.86308856574818,16.907897558717817,1034123
2022-05-27,17.430667877197266,17.430667877197266,17.430667877197266,17.430667877197266,0
2022-05-30,17.430667877197266,17.430667877197266,17.430667877197266,17.430667877197266,0
2022-05-31,17.858842849731445,18.018163296678765,17.644755643036696,17.923567374819275,5583461
2022-06-01,17.769224166870117,18.22229202628949,17.674628248705446,18.087866947568443,1226298
2022-06-02,17.769224166870117,17.769224166870117,17.769224166870117,17.769224166870117,0
2022-06-03,17.769224166870117,17.769224166870117,17.769224166870117,17.769224166870117,0
2022-06-06,18.560848236083984,18.73510627196802,18.19242043312815,18.351740872122473,887876
2022-06-07,18.695276260375977,18.760000785860374,18.381613297604947,18.39157106300636,1489824
2022-06-08,18.37165641784668,18.889446895405523,18.321867593586585,18.77493544848148,1556128
2022-06-09,17.14687728881836,18.496124937404836,17.032365846179907,18.182462003678157,3511367
2022-06-10,16.773469924926758,17.45556255786153,16.733640765647387,17.236495534452065,2601529
2022-06-13,15.90716552734375,16.614149733370414,15.762780786930046,16.614149733370414,2133441
2022-06-14,15.538736343383789,16.340318391791676,15.538736343383789,16.146146720289046,1573090
2022-06-15,15.75780200958252,15.902186750958695,15.568609225653958,15.73788742951754,1334828
2022-06-16,15.284819602966309,15.897207897676347,14.90643308479087,15.732908575934028,2011111
2022-06-17,15.244989395141602,15.4889489349711,15.08566800723025,15.185243755971754,3480015
2022-06-20,15.613418579101562,15.658227572315482,15.020944851870098,15.384394730494337,1287005
2022-06-21,15.703036308288574,15.956952666174901,15.409288890753709,15.668184131096103,1309265
2022-06-22,15.543715476989746,15.742866983888206,15.24499011589158,15.508864248169944,1245594
2022-06-23,15.15537166595459,15.459075900434357,14.896475474574515,15.459075900434357,1294590
2022-06-24,15.633333206176758,15.673163316971644,15.070732772495885,15.235032098227887,1253131
2022-06-27,15.578567504882812,16.001762078890376,15.399331530256243,15.722951301401629,1567761
2022-06-28,15.52380084991455,15.837462857984852,15.518821967294418,15.66818464739937,1119383
2022-06-29,14.547961235046387,15.54869381887102,14.438428669761375,15.434182371124228,2850087
2022-06-30,13.925615310668945,14.498174454366376,13.567144316465766,14.498174454366376,3935253
2022-07-01,14.159618377685547,14.408556811437139,13.592038102987075,13.895743296043943,2322295
2022-07-04,14.035148620605469,14.338852852348184,13.761315784243516,14.299022742465956,1513295
2022-07-05,13.313226699829102,14.209405589155589,13.30326893503526,14.164596597208028,2899124
2022-07-06,13.746379852294922,13.796166776580721,13.323184348492662,13.527313776863508,1637310
2022-07-07,14.338852882385254,14.338852882385254,13.801145923036426,13.940551782728614,1605649
2022-07-08,14.776985168457031,14.826773043747602,14.065021115788657,14.348810770432753,2356134
2022-07-11,14.378683090209961,14.97613569338582,14.274129406947791,14.408556385106069,1583316
2022-07-12,14.378683090209961,14.378683090209961,14.378683090209961,14.378683090209961,0
2022-07-13,14.244256973266602,14.533025508096861,13.960467320888123,14.358768420783404,1233465
2022-07-14,14.094893455505371,14.388640875015659,13.92063636687007,14.199448088536444,1576362
2022-07-15,14.114809036254883,14.21936272003745,13.875828373644948,14.174553727094995,1652348
2022-07-18,14.47327995300293,14.597749166151734,14.308980629631499,14.308980629631499,1645071
2022-07-19,14.811836242675781,14.831751772435382,14.189490182059151,14.338852856757251,1109219
2022-07-20,14.931326866149902,15.19022306037043,14.607707098186618,14.826773181728965,1341087
2022-07-21,14.921368598937988,15.125498027997347,14.727196934619261,14.931326363678618,1171297
2022-07-22,15.22009563446045,15.483970715180194,14.861624632975401,14.871582398200621,1510589
2022-07-25,14.911412239074707,15.12052055688856,14.697325038738533,15.090647261754622,1191620
2022-07-26,14.363747596740723,15.030902664916358,13.9903399518495,14.896475684845578,1960450
2022-07-27,14.831751823425293,14.866603050999682,14.353789553423683,14.403577428369124,1382325
2022-07-28,15.777717590332031,16.026655064885865,14.936305450713576,14.936305450713576,3699168
2022-07-29,16.116273880004883,16.205891869267152,15.782697286056083,15.917123320324713,1763354
2022-08-01,15.459075927734375,16.13618875265502,15.379415707111328,16.13618875265502,1811818
2022-08-02,15.235032081604004,15.354522413858282,14.577834779393102,14.632600588160846,1774126
2022-08-03,15.389373779296875,15.523800760390966,15.185244341172407,15.344564785598845,989288
2022-08-04,15.389373779296875,15.389373779296875,15.389373779296875,15.389373779296875,0
2022-08-05,16.46976661682129,16.49466007872652,16.071463629339988,16.15112384698637,2468665
2022-08-08,16.30048942565918,16.917855675811484,15.747844850991143,16.464787803800697,2162909
2022-08-09,15.747844696044922,16.290531500145153,15.53873637643396,16.180997982962186,1377178
2022-08-10,16.624107360839844,16.76351226808816,15.588523573050136,15.63333256455844,2382068
2022-08-11,16.489681243896484,16.858110959820134,16.290531637363028,16.683852917447652,1589336
2022-08-12,16.285551071166992,16.554405022082328,16.056528179312934,16.429935811389978,1652983
2022-08-15,16.429935455322266,16.554404663317133,16.051549898687604,16.330359709076493,1625172
2022-08-16,16.400062561035156,16.539469368873718,16.23576419009075,16.489680544913718,1091893
2022-08-17,16.215848922729492,16.44487181890065,16.101337474643913,16.365211598525924,1315599
2022-08-18,16.290531158447266,16.519554053890115,16.12623088611905,16.171039878640432,1033646
2022-08-19,15.832483291625977,16.33036013664094,15.817547594035348,16.16606176539571,1245661
2022-08-22,15.140435218811035,15.80759028639583,15.110562873141122,15.703036601738761,1158643
2022-08-23,15.22009563446045,15.414267308228421,15.065754071968593,15.070732954581203,812358
2022-08-24,15.309713363647461,15.38439470232567,15.065753817498779,15.185244149308863,848633
2022-08-25,15.349543571472168,15.523800662574867,15.289797930376336,15.44911932342364,766448
2022-08-26,15.284819602966309,15.573588136623258,15.210137316117752,15.498905849774701,1048323
2022-08-29,15.090646743774414,15.309712819113559,14.856644971005704,15.135455735312528,958017
2022-08-30,15.19022274017334,15.43418228163781,15.090646990764496,15.090646990764496,936270
2022-08-31,14.612686157226562,15.349543688485493,14.612686157226562,15.289798046934205,2306543
2022-09-01,13.935572624206543,14.483237337603356,13.920635977156051,14.483237337603356,2523956
2022-09-02,14.089914321899414,14.164596608286907,13.796166907624416,14.139702196282837,1850427
2022-09-05,14.094893455505371,14.149660213265683,13.616932132005417,13.746380227859506,1874245
2022-09-06,14.079957962036133,14.587791638220002,14.025191203480865,14.040127851166325,1708295
2022-09-07,13.611952781677246,13.736421990763816,13.178799516221114,13.442674581349534,6997708
2022-09-08,13.781231880187988,13.81110422642076,13.363015234430133,13.791189645473834,2982931
2022-09-09,13.9405517578125,14.00527533028175,13.681655568686047,13.840976008263947,2528658
2022-09-12,14.348811149597168,14.473280366300301,13.955488918620144,14.050084839584697,2247011
2022-09-13,13.626890182495117,14.478259163926566,13.616932417307382,14.478259163926566,2214820
2022-09-14,13.427738189697266,13.791189008855154,13.283354398216506,13.547228518737292,2250993
2022-09-15,12.969691276550293,13.567143863220913,12.964713343829864,13.50739822470397,2849620
2022-09-16,12.247770309448242,12.805391831880609,12.123301100916501,12.651050279196166,19786926
2022-09-19,12.113344192504883,12.227855644537918,11.998832740471848,12.163132069361565,1946496
2022-09-20,12.098406791687012,12.287600522044091,11.829553792791039,12.197982539203865,2302250
2022-09-21,12.28760051727295,12.337388391012043,11.859426132591325,11.859426132591325,1621188
2022-09-22,11.944066047668457,12.197983366393249,11.829554594995935,11.91917258391348,2390591
2022-09-23,11.401379585266113,11.914193078591572,11.401379585266113,11.879341851306053,2216678
2022-09-26,11.640360832214355,11.844491223085576,11.276910944104799,11.30180535744264,1948105
2022-09-27,11.759851455688477,12.013767810082458,11.7498936909133,11.814617262702514,1975504
2022-09-28,11.779766082763672,11.874362949257046,11.341634876774135,11.530827660136163,1843504
2022-09-29,11.271931648254395,11.844490788915069,11.112611207231323,11.799681796174237,2055035
2022-09-30,11.33665657043457,11.436231374770598,11.0727814871758,11.281889810793656,1963266
2022-10-03,11.510912895202637,11.510912895202637,11.003078293291189,11.256995594246913,1598402
2022-10-04,12.143216133117676,12.143216133117676,11.759851678264694,11.834533016242561,2460719
2022-10-05,11.461125373840332,12.098407137357258,11.232101527857886,12.038662446839913,2030401
2022-10-06,11.296826362609863,11.729978704515105,11.207208374732982,11.635382783644852,1718757
2022-10-07,10.744182586669922,11.286868439325438,10.744182586669922,11.192271570155048,2432740
2022-10-10,10.878609657287598,11.152441552359868,10.634650108130089,10.694394799959609,2052580
2022-10-11,10.58984088897705,10.848737080392153,10.47532944072124,10.754140212447263,1512149
2022-10-12,10.291114807128906,10.83380066434547,10.236348048260798,10.589841115171243,3259787
2022-10-13,10.764098167419434,10.823842859031522,10.206475664499683,10.281157003827168,2767910
2022-10-14,10.823843002319336,11.132527078484042,10.754140544640917,10.983163448227018,2287059
2022-10-17,11.142483711242676,11.222144882513728,10.81388505954549,10.87363070059259,1472568
2022-10-18,11.306782722473145,11.490997573419797,11.22214457025071,11.271931495175737,1389940
2022-10-19,11.261975288391113,11.585595066010876,11.252017523018253,11.41631685317135,1502049
2022-10-20,11.018013954162598,11.167377574619715,10.793969947913974,11.152440927686595,2424351
2022-10-21,10.978184700012207,11.092697102832174,10.779034140189097,10.93337570534891,1745541
2022-10-24,11.182313919067383,11.291847436999765,10.993121128422437,11.142483807898723,1340831
2022-10-25,11.197250366210938,11.396400918485472,10.759119151206962,11.351591925520609,2185935
2022-10-26,11.615467071533203,11.705085058008665,11.152441441159814,11.20222931693782,1938430
2022-10-27,11.66027545928955,11.695126685637018,11.326697943410709,11.570657477467668,1280938
2022-10-28,11.665254592895508,11.665254592895508,11.341634834607856,11.466104045458854,1505695
2022-10-31,11.764829635620117,11.859426503722258,11.670233717142715,11.79968181306545,1595822
2022-11-01,12.053598403930664,12.202962032686317,11.834533267821982,11.90921460738743,1917870
2022-11-02,12.018747329711914,12.441942858847849,11.71504308496417,11.939087106536299,2370681
2022-11-03,11.9390869140625,11.9390869140625,11.590573680693868,11.854447809599806,1665762
2022-11-04,12.21789836883545,12.25772847889615,11.88929877380375,12.03368351628925,1599785
2022-11-07,12.387175559997559,12.446921199590472,12.118322555891261,12.138237136005749,1632463
2022-11-08,12.914925575256348,12.979649147021203,12.19300377294794,12.357303093177649,2443511
2022-11-09,12.890031814575195,12.939819691323072,12.586327570700195,12.835266004814818,2055968
2022-11-10,13.9405517578125,14.060042087495924,12.725731981593915,12.795435386127792,3950795
2022-11-11,14.274129867553711,14.274129867553711,13.880806685352265,14.089915008248969,2325633
2022-11-14,14.25919246673584,14.418512904411703,13.895742599584684,14.34881045033469,1602523
2022-11-15,14.423492431640625,14.552940530445834,13.995318973650052,14.388641203043983,2447641
2022-11-16,14.458344459533691,15.543715215846703,14.204427147166392,14.592770489919529,4451390
2022-11-17,14.328896522521973,14.607707301142952,14.02519133086579,14.538004843893898,2718184
2022-11-18,14.612686157226562,14.831752243414943,14.388641188440179,14.388641188440179,3295991
2022-11-21,14.662473678588867,14.811836354413733,14.403577487509347,14.647537031156487,1736362
2022-11-22,15.020944595336914,15.020944595336914,14.58779131820816,14.632600310656814,1819171
2022-11-23,15.424224853515625,15.663205517764636,15.090647320225434,15.110562850391892,2680793
2022-11-24,16.061506271362305,16.151124255889545,15.474012388752659,15.598481600679442,2415799
2022-11-25,16.066486358642578,16.305467021428385,15.946995077624935,16.18597574041074,2192188
2022-11-28,15.633333206176758,16.2706159285197,15.633333206176758,16.001761968435652,1959527
2022-11-29,15.603460311889648,15.782696278977314,15.50388456359101,15.673162765923868,1838469
2022-11-30,15.742866516113281,15.862356846927028,15.633333000648793,15.633333000648793,3571376
2022-12-01,15.91214370727539,16.171039897788877,15.742866451535512,16.031634987223715,2333811
2022-12-02,16.161081314086914,16.205890304391197,15.742865653954757,15.912142901118541,1775618
2022-12-05,16.619129180908203,16.683851801596795,16.13121011354743,16.156103575292995,2537537
2022-12-06,16.50461769104004,16.658958292977914,16.345297257217428,16.57929807606661,1550162
2022-12-07,16.320402145385742,16.400062363512877,16.106314953059805,16.210870532491818,2099621
2022-12-08,16.43989372253418,16.51955394211659,16.22580652629718,16.32040244353584,1551703
2022-12-09,16.863088607788086,16.863088607788086,16.474745267249403,16.58925671640185,2617326
2022-12-12,16.90789794921875,16.94772901022257,16.604192756437953,16.82823772646063,2546862
2022-12-13,17.67960548400879,17.873779044026957,16.912876605492258,16.977599226248923,3580741
2022-12-14,17.47547721862793,17.649735261095437,17.286285377205402,17.585010736793247,1897586
2022-12-15,16.793386459350586,17.29126332526403,16.653981544654666,17.236496566133628,2858110
2022-12-16,16.50461769104004,16.922834304636737,16.464786632959694,16.72368281273378,3308121
2022-12-19,16.83819580078125,16.902920326475734,16.524532836992133,16.653981888381097,1563525
2022-12-20,16.763513565063477,16.987558539939123,16.668917642004676,16.668917642004676,1621865
2022-12-21,17.35100746154785,17.440625446481338,16.7635126266503,16.952706361426493,2036296
2022-12-22,17.301219940185547,17.64973410300319,17.18670849654892,17.39581585468987,1607245
2022-12-23,17.28130531311035,17.480456816329944,17.186709393668266,17.415732292896152,1095269
2022-12-27,17.649734497070312,17.719436951340214,17.4704985293766,17.51032768928107,1250024
2022-12-28,17.390838623046875,17.71445933711882,17.390838623046875,17.6845860422162,973351
2022-12-29,17.664670944213867,17.664670944213867,17.36594558488114,17.375903350092166,917781
2022-12-30,17.5003719329834,17.64973460724404,17.475476571232086,17.575052320488997,516249
2023-01-02,17.117006301879883,17.669649898511388,17.012450721983804,17.59994554549753,1297063
2023-01-03,17.580032348632812,17.823990942821517,17.16679364934454,17.17675141430625,2180401
2023-01-04,17.953439712524414,18.092844621349798,17.674627995624206,17.6895636932128,2245459
2023-01-05,17.629819869995117,18.1227188063852,17.629819869995117,17.95344059481431,1724350
2023-01-06,18.252164840698242,18.3119095295849,17.669649850742168,17.669649850742168,1586157
2023-01-09,18.102802276611328,18.212335789596693,17.754288107407426,18.023142057871816,2406126
2023-01-10,17.589990615844727,18.07292988515547,17.495392795632167,17.968376198946398,2243737
2023-01-11,18.530977249145508,18.819744838967363,17.868800116843666,17.968375868221695,3866162
2023-01-12,18.635530471801758,18.75004191831256,18.232249543372838,18.660423934217246,2729276
2023-01-13,18.71021270751953,18.9940023566347,18.580763664511196,18.715190640289343,1759409
2023-01-16,19.252897262573242,19.297706255938596,18.635531019816675,18.884469449790984,1898470
2023-01-17,19.34749412536621,19.34749412536621,18.804808298870757,19.163280228078587,1860697
2023-01-18,19.088598251342773,19.67609307847678,19.02387372991291,19.32757890825754,1834365
2023-01-19,18.660423278808594,19.05872436121525,18.57578512971878,18.959150515050617,2543731
2023-01-20,18.799829483032227,18.849618308807305,18.0281207263888,18.177483405215025,4025472
2023-01-23,19.053747177124023,19.28277007109873,18.600679321978642,19.02885371460494,1757090
2023-01-24,18.859575271606445,19.35247228068829,18.859575271606445,19.168258381281397,2129823
2023-01-25,18.700254440307617,19.008937543477277,18.550889871734167,18.919319562032957,1898990
2023-01-26,18.760000228881836,18.89442720893547,18.446337275423364,18.74506453084793,1821788
2023-01-27,18.760000228881836,18.760000228881836,18.760000228881836,18.760000228881836,0
2023-01-30,18.924299240112305,18.924299240112305,18.291997278296346,18.76995862391688,2783675
2023-01-31,19.0388126373291,19.0388126373291,18.76995866757364,18.89940582009503,2359628
2023-02-01,18.730127334594727,19.33753772430538,18.675360574965136,19.09357722211436,2103243
2023-02-02,19.457027435302734,19.59643233999497,18.929277311575955,18.929277311575955,3076526
2023-02-03,19.013916015625,19.39728141395921,18.85459557725876,19.39728141395921,2337501
2023-02-06,18.545913696289062,18.894427890565883,18.4363801754236,18.829703364668152,2390349
2023-02-07,18.122718811035156,18.69527607145894,17.629819874518603,18.32186841930231,5586237
2023-02-08,18.38161277770996,18.994002987454184,18.157569709888342,18.282038925011243,3004782
2023-02-09,18.86953353881836,19.073662973123806,18.70523326524961,18.81476678096211,2355505
2023-02-10,18.83468246459961,18.979065310103604,18.525997444937094,18.73510671307136,2579651
2023-02-13,19.023874282836914,19.13838573223373,18.829702612153206,18.834682444311476,1287868
2023-02-14,18.919321060180664,19.17821726049308,18.864554300600215,19.093577204982516,1897895
2023-02-15,19.088598251342773,19.193151932633715,18.929277813399597,19.063704789023422,1572829
2023-02-16,19.38234519958496,19.44706971946094,19.003957744117038,19.23796046264985,2089978
2023-02-17,19.118471145629883,19.267833815670084,18.87948859446629,19.128427010949757,2034866
2023-02-20,18.83468246459961,19.173236980996467,18.720169115829957,19.133407819934863,1073270
2023-02-21,18.33680534362793,18.784893370214267,18.26212305623881,18.784893370214267,2045519
2023-02-22,18.192420959472656,18.25714358395267,17.759266722878426,18.19739889241362,1820972
2023-02-23,18.730127334594727,18.77493632890534,18.182463536797915,18.23225046414325,2256349
2023-02-24,18.665403366088867,18.979064404448557,18.580763316591444,18.794850507423906,2594914
2023-02-27,18.8048095703125,18.88944772640395,18.595700297719713,18.769958341421958,1348214
2023-02-28,18.889446258544922,19.033830995157068,18.530976232205354,18.819743806180266,2407500
2023-03-01,19.47694206237793,19.581497645500153,19.068683192661,19.22302570165134,3120978
2023-03-02,19.392303466796875,19.40723916436718,19.053747060707398,19.247918726119124,1725364
2023-03-03,19.820478439331055,19.835414137340322,19.22302582871699,19.442090962934035,2423838
2023-03-06,20.14409637451172,20.183927433121937,19.805539973322496,19.905115720598634,1937895
2023-03-07,19.820478439331055,20.303417701042434,19.730860452776472,19.99473458027081,1952438
2023-03-08,19.91507339477539,20.094309359208275,19.601410457017845,19.78562625337909,1480755
2023-03-09,20.293458938598633,20.34324776159839,19.745795180347088,19.915073380047467,2005290
2023-03-10,19.77566909790039,20.034565287916898,19.53668843771195,19.94494730294005,2195638
2023-03-13,19.058725357055664,19.840391865637134,18.46625258472146,19.765711477111523,2907852
2023-03-14,19.496856689453125,19.79060409666926,19.013915554051326,19.03881091508187,2125518
2023-03-15,18.147611618041992,19.486899664922248,18.067951397767505,19.46698413504126,3711019
2023-03-16,19.07366371154785,19.25289779067613,17.97335437745054,18.10280342816766,8934641
2023-03-17,18.2471866607666,19.153322343477175,17.86382127204299,19.028853135420782,6269726
2023-03-20,18.90936279296875,19.038811839313823,17.69454394613132,18.172505272829703,3259452
2023-03-21,19.148344039916992,19.616349515082895,18.899405603934973,19.073663648672113,3621669
2023-03-22,18.90936279296875,19.28277043556114,18.764978048679815,19.223025744536216,2027903
2023-03-23,19.33255958557129,19.33255958557129,18.75004266573131,18.824724955204225,7887331
2023-03-24,18.461275100708008,19.26783509174151,18.242208064174562,19.16825933870354,2550848
2023-03-27,18.924299240112305,19.312644495272355,18.67038286876688,19.06370605702213,1966438
2023-03-28,19.28277015686035,19.471963891495868,19.173236642189877,19.32757914929378,1961117
2023-03-29,19.54166603088379,19.91009572930141,19.347494366558738,19.466983744951342,3805927
2023-03-30,19.97481918334961,20.27354644027428,19.75575404767112,19.77068974578003,3407659
2023-03-31,20.154054641723633,20.21379933187934,19.805540467191342,19.93498951165307,3165767
2023-04-03,21.030319213867188,21.50828053936998,20.462738003176955,20.462738003176955,4947275
2023-04-04,20.930744171142578,21.33900305456333,20.870997578995972,21.109980149083306,2689814
2023-04-05,20.781381607055664,20.980531217591086,20.532443169449223,20.950659820598027,2460626
2023-04-06,20.7116756439209,21.000445120803402,20.273545395150034,20.731591173205775,2294938
2023-04-11,21.119935989379883,21.279258335659907,20.880955318834157,20.980531073040595,2490982
